file,brand,model,watch_name,dial_color,case_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,shot_type,confidence
Update/Rolex_Batch03/IMG_2792.JPG,Rolex,Datejust,Datejust White Roman Dial Steel And Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,dial,high
Update/Rolex_Batch03/IMG_2793.JPG,Rolex,Datejust,Datejust Steel And Yellow Gold Oyster Clasp,?,two-tone,steel and yellow gold,?,?,steel,Unisex,36,bracelet,medium
Update/Rolex_Batch03/IMG_2794.JPG,Rolex,Datejust,Datejust White Dial Steel And Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,bracelet,high
Update/Rolex_Batch03/IMG_2805.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Collection Assortment,mixed,mixed,mixed,mixed,oyster,mixed,Men,40,box,medium
Update/Rolex_Batch03/IMG_2807.JPG,Rolex,Day-Date,Day-Date And Datejust Collection Assortment,mixed,mixed,mixed,fluted,mixed,mixed,Unisex,,box,medium
Update/Rolex_Batch03/IMG_2809.JPG,Rolex,Day-Date,Day-Date And Datejust Collection Assortment,mixed,mixed,mixed,fluted,mixed,mixed,Unisex,,box,medium
Update/Rolex_Batch03/IMG_2811.JPG,Rolex,Datejust,Datejust Two-Tone Collection Assortment,mixed,two-tone,steel and gold,fluted,jubilee,steel and gold,Women,31,box,medium
Update/Rolex_Batch03/IMG_3812.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,box,high
Update/Rolex_Batch03/IMG_3813.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,wrist,high
Update/Rolex_Batch03/IMG_3814.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,wrist,high
Update/Rolex_Batch03/IMG_3815.JPG,Rolex,GMT-Master II,Gmt-Master Ii Root Beer Black Dial Two-Tone Steel And Everose Gold Brown And Black Bezel,black,two-tone,steel and everose gold,brown and black ceramic,oyster,steel and everose gold,Men,40,box,high
Update/Rolex_Batch03/IMG_3817.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_3818.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,caseback,medium
Update/Rolex_Batch03/IMG_3819.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,side,medium
Update/Rolex_Batch03/IMG_3820.JPG,Rolex,Submariner,Submariner Date Black Dial Two-Tone Steel And Yellow Gold Black Bezel,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,41,full,high
Update/Rolex_Batch03/IMG_3824.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,wrist,high
Update/Rolex_Batch03/IMG_3825.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,wrist,high
Update/Rolex_Batch03/IMG_3826.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,box,high
Update/Rolex_Batch03/IMG_3827.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,wrist,medium
Update/Rolex_Batch03/IMG_3828.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_3829.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_3830.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_3831.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_3832.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_3833.JPG,Rolex,GMT-Master II,Gmt-Master Ii Batman Black Dial Steel Blue And Black Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,full,high
Update/Rolex_Batch02/IMG_5892.JPG,Rolex,GMT-Master II,Gmt-Master II Black Dial Steel Collection,black,steel,stainless steel,two-tone ceramic,mixed jubilee and oyster,stainless steel,Men,40,other,medium
Update/Rolex_Batch02/IMG_6217.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,wrist,high
Update/Rolex_Batch02/IMG_6218.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_6219.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_6220.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_6221.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,movement,high
Update/Rolex_Batch02/IMG_6222.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,movement,high
Update/Rolex_Batch02/IMG_6223.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,side,high
Update/Rolex_Batch02/IMG_6224.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,bracelet,high
Update/Rolex_Batch02/IMG_6225.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,side,high
Update/Rolex_Batch02/IMG_6226.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_6227.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,caseback,high
Update/Rolex_Batch02/IMG_6228.JPG,Rolex,Datejust,Datejust Rhodium Dial Steel Fluted Bezel Jubilee,rhodium,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,bracelet,high
Update/Rolex_Batch02/IMG_6283.JPG,Rolex,GMT-Master II,Gmt-Master II Black Dial Steel Batman Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,other,high
Update/Rolex_Batch02/IMG_6284.JPG,Rolex,GMT-Master II,Gmt-Master II Black Dial Steel Batman Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,other,high
Update/Rolex_Batch02/IMG_6285.JPG,Rolex,GMT-Master II,Gmt-Master II Black Dial Steel Batman Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,other,high
Update/Rolex_Batch02/IMG_6286.JPG,Rolex,GMT-Master II,Gmt-Master II Black Dial Steel Batman Bezel Jubilee,black,steel,stainless steel,blue and black ceramic,jubilee,stainless steel,Men,40,other,high
Update/Rolex_Batch02/IMG_6287.JPG,Rolex,Submariner,Submariner Green Dial Steel Green Ceramic Bezel Oyster,green,steel,stainless steel,green ceramic,oyster,stainless steel,Men,40,other,high
Update/Rolex_Batch03/IMG_7717.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,bracelet,high
Update/Rolex_Batch03/IMG_7718.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,caseback,high
Update/Rolex_Batch03/IMG_7719.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,bracelet,high
Update/Rolex_Batch03/IMG_7720.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,dial,high
Update/Rolex_Batch03/IMG_7721.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,dial,high
Update/Rolex_Batch03/IMG_7722.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,full,high
Update/Rolex_Batch03/IMG_7723.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,full,high
Update/Rolex_Batch03/IMG_7724.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,side,high
Update/Rolex_Batch03/IMG_7725.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,full,high
Update/Rolex_Batch03/IMG_7726.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,side,high
Update/Rolex_Batch03/IMG_7727.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,caseback,high
Update/Rolex_Batch03/IMG_7728.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,bracelet,high
Update/Rolex_Batch03/IMG_7730.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother of pearl,silver,steel,diamond,jubilee,steel,Women,31,side,high
Update/Rolex_Batch03/IMG_7731.JPG,Rolex,Datejust,Datejust Champagne Palm Motif Dial Two Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Unisex,36,full,high
Update/Rolex_Batch03/IMG_7732.JPG,Rolex,Datejust,Datejust Champagne Palm Motif Dial Two Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Unisex,36,full,high
Update/Rolex_Batch03/IMG_7733.JPG,Rolex,Datejust,Datejust Champagne Palm Motif Dial Two Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Unisex,36,dial,high
Update/Rolex_Batch03/IMG_7734.JPG,Rolex,Datejust,Datejust Champagne Palm Motif Dial Two Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Unisex,36,dial,high
Update/Rolex_Batch03/IMG_7735.JPG,Rolex,Datejust,Datejust Champagne Palm Motif Dial Two Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Unisex,36,full,high
Update/Rolex_Batch02/IMG_7959 2.JPG,Rolex,GMT-Master II,GMT-Master II Meteorite Dial White Gold Pepsi Bezel Oyster,Meteorite,Silver,White Gold,Blue/Red Pepsi Ceramic,Oyster,White Gold,Men,40,dial,high
Update/Rolex_Batch02/IMG_7960 2.JPG,Rolex,GMT-Master II,GMT-Master II Meteorite Dial White Gold Pepsi Bezel Jubilee,Meteorite,Silver,White Gold,Blue/Red Pepsi Ceramic,Jubilee,White Gold,Men,40,dial,high
Update/Rolex_Batch02/IMG_7961 2.JPG,Rolex,GMT-Master II,GMT-Master II Meteorite Dial White Gold Pepsi Bezel Oyster,Meteorite,Silver,White Gold,Blue/Red Pepsi Ceramic,Oyster,White Gold,Men,40,dial,high
Update/Rolex_Batch02/IMG_7963.JPG,Rolex,GMT-Master II,GMT-Master II Meteorite Dial White Gold Pepsi Bezel,Meteorite,Silver,White Gold,Blue/Red Pepsi Ceramic,?,?,Men,40,dial,high
Update/Rolex_Batch02/IMG_7964.JPG,Rolex,GMT-Master II,GMT-Master II Steel Pepsi Bezel Oyster Caseback,?,Silver,Stainless Steel,Blue/Red Pepsi Ceramic,Oyster,Stainless Steel,Men,40,caseback,medium
Update/Rolex_Batch02/IMG_8001.JPG,Rolex,Datejust,Datejust Grey Dial Steel Fluted Bezel Jubilee,Grey,Silver,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,high
Update/Rolex_Batch02/IMG_8002.JPG,Rolex,Datejust,Datejust Blue And Grey Dials Steel Fluted Bezel Jubilee,Blue,Silver,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,high
Update/Rolex_Batch02/IMG_8003.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,Blue,Silver,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,high
Update/Rolex_Batch02/IMG_8004.JPG,Rolex,Datejust,Datejust Assorted Dials Steel Fluted Bezel Jubilee,Black,Silver,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,medium
Update/Rolex_Batch02/IMG_8005.JPG,Rolex,Datejust,Datejust Assorted Dials Steel Fluted Bezel Jubilee,Blue,Silver,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,medium
Update/Rolex_Batch02/IMG_8046.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8047.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8048.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8049.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8051.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8052.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,wrist,high
Update/Rolex_Batch02/IMG_8053.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Ceramic Bezel Oyster,White,Silver,Stainless Steel,Black Ceramic Tachymeter,Oyster,Stainless Steel,Men,40,wrist,high
Update/Rolex_Batch02/IMG_4672.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_4673.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,caseback,high
Update/Rolex_Batch02/IMG_4674.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,side,high
Update/Rolex_Batch02/IMG_4675.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,bracelet,high
Update/Rolex_Batch02/IMG_4676.JPG,Rolex,GMT-Master II,Gmt-Master Ii Black Dial Steel Green Black Bezel Jubilee,black,silver,stainless steel,green and black ceramic,bracelet,stainless steel,Men,40,full,high
Update/Rolex_Batch02/IMG_4677.JPG,Rolex,GMT-Master II,Gmt-Master Ii Black Dial Steel Red Blue Pepsi Bezel Jubilee,black,silver,stainless steel,red and blue ceramic,bracelet,stainless steel,Men,40,full,high
Update/Rolex_Batch02/IMG_4678.JPG,Rolex,GMT-Master II,Gmt-Master Ii Black Dial Steel Blue Black Batman Bezel Jubilee,black,silver,stainless steel,blue and black ceramic,bracelet,stainless steel,Men,40,full,high
Update/Rolex_Batch02/IMG_4679.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Green Ceramic Bezel Oyster,black,silver,stainless steel,green ceramic,bracelet,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_4680.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Panda Dial Steel Black Ceramic Bezel Oyster,white,silver,stainless steel,black ceramic tachymeter,bracelet,stainless steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_4681.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,full,high
Update/Rolex_Batch02/IMG_4682.JPG,Rolex,Submariner,Submariner No Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,full,high
Update/Rolex_Batch02/IMG_4813.JPG,Rolex,Yacht-Master,Yacht-Master Meteorite Dial Sapphire Crystal Case White Rubber Strap,white meteorite,clear,sapphire crystal,sapphire crystal,strap,rubber,Men,40,full,low
Update/Rolex_Batch02/IMG_4814 2.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,full,high
Update/Rolex_Batch02/IMG_4815 2.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_4815.JPG,Rolex,Yacht-Master,Yacht-Master Meteorite Dial Sapphire Crystal Case White Rubber Strap,white meteorite,clear,sapphire crystal,sapphire crystal,strap,rubber,Men,40,movement,low
Update/Rolex_Batch02/IMG_4816 2.JPG,Rolex,Submariner,Submariner Date Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,bracelet,stainless steel,Men,41,bracelet,high
Update/Rolex_Batch02/IMG_4816.JPG,Rolex,Yacht-Master,Yacht-Master Meteorite Dial Sapphire Crystal Case White Rubber Strap,white meteorite,clear,sapphire crystal,sapphire crystal,strap,rubber,Men,40,side,low
Update/Rolex_Batch03/IMG_7659.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,31,full,high
Update/Rolex_Batch03/IMG_7660.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,31,dial,high
Update/Rolex_Batch03/IMG_7661.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,31,side,high
Update/Rolex_Batch03/IMG_7662.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,31,bracelet,high
Update/Rolex_Batch03/IMG_7663.JPG,Rolex,Datejust,Datejust Two-Tone Everose Gold Jubilee,?,two-tone,steel and everose gold,?,jubilee,steel and everose gold,Unisex,31,caseback,medium
Update/Rolex_Batch03/IMG_7664.JPG,Rolex,Datejust,Datejust Two-Tone Yellow Gold Jubilee,?,two-tone,steel and yellow gold,?,jubilee,steel and yellow gold,Unisex,31,bracelet,high
Update/Rolex_Batch03/IMG_7665.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,36,dial,high
Update/Rolex_Batch03/IMG_7666.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,36,caseback,high
Update/Rolex_Batch03/IMG_7667.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,36,side,high
Update/Rolex_Batch03/IMG_7668.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,full,high
Update/Rolex_Batch03/IMG_7669.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,full,high
Update/Rolex_Batch03/IMG_7670.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,full,high
Update/Rolex_Batch03/IMG_7671.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,dial,high
Update/Rolex_Batch03/IMG_7672.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,full,high
Update/Rolex_Batch03/IMG_7673.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,bracelet,medium
Update/Rolex_Batch03/IMG_7674.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,caseback,medium
Update/Rolex_Batch03/IMG_7675.JPG,Rolex,Datejust,Datejust Blue Roman Dial Steel White Gold Fluted Bezel Jubilee,blue,steel,steel and white gold,fluted white gold,jubilee,steel,Unisex,31,dial,high
Update/Rolex_Batch03/IMG_7676.JPG,Rolex,Datejust,Datejust Blue Roman Dial Steel White Gold Fluted Bezel Jubilee,blue,steel,steel and white gold,fluted white gold,jubilee,steel,Unisex,31,full,high
Update/Rolex_Batch02/66ff302526c4dee7bf9dae1301ce82c9.JPG,Rolex,Datejust,Datejust Mixed Lot Two-Tone And Steel Jubilee,mixed,mixed,mixed,mixed,jubilee,steel,Men,36,other,low
Update/Rolex_Batch02/678bfec010c22e0aced9ec7bafffc106.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Mixed Lot Steel Oyster,mixed,steel,steel,mixed,oyster,steel,Men,40,other,low
Update/Rolex_Batch02/6845e04c316f7246b531e3082d8225e4.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Black Bezel,white,steel,steel,black ceramic,oyster,steel,Men,40,dial,medium
Update/Rolex_Batch02/688a81d4d08a41d26828437bad6cf599.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Bezel,black,steel,steel,black ceramic,oyster,steel,Men,41,dial,high
Update/Rolex_Batch02/6ce17a534a5396816ed47e5424709ccc.JPG,Rolex,Datejust,Datejust Mixed Lot Two-Tone And Steel Jubilee,mixed,mixed,mixed,mixed,jubilee,steel,Men,36,other,low
Update/Rolex_Batch02/6dc1c008a880bb762c0981c7ffb042f5.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Black Bezel,white,steel,steel,black ceramic,oyster,steel,Men,40,dial,high
Update/Rolex_Batch02/72ff1525db6b5a6f4d96418829625dd7.JPG,Rolex,1908,1908 White Dial White Gold Brown Leather,white,white gold,white gold,fluted,leather strap,leather,Men,39,full,high
Update/Rolex_Batch02/74f51da961a5d2a03e14deaaae2f6e88.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Dial Steel Black Bezel,white,steel,steel,black ceramic,oyster,steel,Men,40,full,high
Update/Rolex_Batch02/7849cd42fcea26c49d4f8258012a3cf5.JPG,Rolex,GMT-Master II,GMT-Master II Mixed Lot Two-Tone And Steel,mixed,mixed,mixed,mixed,mixed,steel,Men,40,other,low
Update/Rolex_Batch02/7ad3b842107f090a5a0b6d5a16160b74.JPG,Rolex,Day-Date,Day-Date Mixed Lot Steel And Two-Tone Jubilee,mixed,mixed,mixed,mixed,jubilee,steel,Men,36,other,low
