sku,brand,model,watch_name,dial_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,num_photos,status,folder
ROL-687,Rolex,Yacht-Master,Yacht-Master II White Dial Steel Platinum Bezel Oyster,white,stainless steel,platinum,Oyster,stainless steel,Men,44,2,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master II White Dial Steel Platinum Bezel Oyster
ROL-779,Rolex,Yacht-Master,Yacht-Master Oysterflex Crystal Protector,?,?,?,oysterflex,rubber,Men,40,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Oysterflex Crystal Protector
ROL-076,Rolex,Yacht-Master,Yacht-Master Rhodium Dial Platinum Bezel Steel,Rhodium Grey,Stainless Steel,Platinum,Bracelet,Stainless Steel,Men,40,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Rhodium Dial Platinum Bezel Steel
ROL-282,Rolex,Yacht-Master,Yacht-Master Rhodium Dial Rolesium Platinum Bezel,?,steel-platinum,?,oyster,steel,Men,40,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Rhodium Dial Rolesium Platinum Bezel 2
ROL-902,Rolex,Yacht-Master,Yacht-Master Slate Dial Everose Gold Oysterflex,Slate Grey,Everose Gold,Matte Black Cerachrom,Oysterflex Strap,Rubber,Men,40,2,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Slate Dial Everose Gold Oysterflex
ROL-446,Rolex,Yacht-Master,Yacht-Master Steel Ceramic Bezel Rubber Strap,?,Steel,Ceramic,Oysterflex,Rubber,Men,42,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Steel Ceramic Bezel Rubber Strap
ROL-271,Rolex,Yacht-Master,Yacht-Master Steel Everose Gold,?,steel-everosegold,rotating,oyster,steel,Men,40,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Steel Everose Gold
ROL-917,Rolex,Yacht-Master,Yacht-Master Steel Oysterflex Rubber Strap,?,steel,?,strap,rubber,Men,40,2,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Steel Oysterflex Rubber Strap
ROL-763,Rolex,Yacht-Master,Yacht-Master Steel Platinum Bezel Grey Blue Silver Dials Trio,grey,stainless steel,platinum,bracelet,stainless steel,Men,40,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Steel Platinum Bezel Grey Blue Silver Dials Trio
ROL-800,Rolex,Yacht-Master,Yacht-Master Steel Platinum Bezel Oyster,various,steel,platinum,oyster,steel,Men,40,1,need_photos,NeedMorePhotos/Rolex/Yacht-Master/Yacht-Master Steel Platinum Bezel Oyster
VC-001,Vacheron Constantin,Overseas,Overseas Champagne Dial Yellow Gold Bracelet,Champagne,Yellow Gold,Smooth Gold,Bracelet,Yellow Gold,Men,37,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Champagne Dial Yellow Gold Bracelet
VC-002,Vacheron Constantin,Overseas,Overseas Chronograph Black Dial Stainless Steel,Black,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,42,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Chronograph Black Dial Stainless Steel
VC-003,Vacheron Constantin,Overseas,Overseas Chronograph Blue Dial Stainless Steel,Blue,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,42,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Chronograph Blue Dial Stainless Steel
VC-004,Vacheron Constantin,Overseas,Overseas Chronograph Green Dial Stainless Steel,Green,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,42,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Chronograph Green Dial Stainless Steel
VC-005,Vacheron Constantin,Overseas,Overseas Chronograph Silver Dial Rose Gold Rubber Strap,Silver,Rose Gold,Rose Gold,Strap,Rubber,Men,42,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Chronograph Silver Dial Rose Gold Rubber Strap
VC-006,Vacheron Constantin,Overseas,Overseas Chronograph White Dial Stainless Steel,White,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,42,2,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Chronograph White Dial Stainless Steel
VC-007,Vacheron Constantin,Overseas,Overseas Dual Time Black Dial Stainless Steel,Black,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,41,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Dual Time Black Dial Stainless Steel
VC-008,Vacheron Constantin,Overseas,Overseas Dual Time Blue Dial Stainless Steel,Blue,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,41,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Dual Time Blue Dial Stainless Steel
VC-009,Vacheron Constantin,Overseas,Overseas Dual Time Silver Dial Stainless Steel,Silver,Stainless Steel,Fixed Steel,Bracelet,Stainless Steel,Men,41,1,need_photos,NeedMorePhotos/Vacheron Constantin/Overseas/Overseas Dual Time Silver Dial Stainless Steel
